code,chapter,umap_1,umap_2,tsne_1,tsne_2
Q685,XVII Congenital,15.775823,0.033442523,3.4530802,8.502433
Q688,XVII Congenital,15.77329,0.027427256,3.5140398,8.533949
Q692,XVII Congenital,8.7168045,-1.0591073,-12.164938,10.417833
Q700,XVII Congenital,8.531329,-0.7129683,-9.174961,9.009244
Q702,XVII Congenital,8.535584,-0.7223332,-9.168573,9.003305
Q703,XVII Congenital,8.554716,-0.7415224,-9.1616745,8.991822
Q709,XVII Congenital,8.541069,-0.72257954,-9.074192,9.093292
Q710,XVII Congenital,9.0124235,-1.2910911,-15.057664,9.845842
Q713,XVII Congenital,8.97103,-1.2249544,-14.478397,10.066745
Q714,XVII Congenital,9.04932,-1.3117062,-14.978783,9.888273
Q718,XVII Congenital,8.974209,-1.2255112,-14.581078,10.039579
Q719,XVII Congenital,8.903983,-1.1282109,-13.634904,10.129568
Q728,XVII Congenital,8.792304,-1.0915917,-13.696614,10.200256
Q729,XVII Congenital,8.88142,-1.1315643,-13.67511,10.194299
Q738,XVII Congenital,15.493983,-0.34221044,-2.3533423,10.568405
Q740,XVII Congenital,16.048906,-1.0257136,6.0966625,15.610377
Q741,XVII Congenital,16.097166,-0.96849805,6.0475483,15.301916
Q742,XVII Congenital,16.082556,-0.98100483,5.9868574,15.147802
Q743,XVII Congenital,16.10455,-1.0063556,6.198213,15.495738
Q749,XVII Congenital,16.098335,-0.9784817,6.2193294,15.482248
Q750,XVII Congenital,8.502501,-0.6493334,-9.157983,9.443245
Q751,XVII Congenital,8.521236,-0.6761959,-9.1436615,9.441968
Q752,XVII Congenital,8.491935,-0.65389156,-9.155512,9.439681
Q754,XVII Congenital,8.524282,-0.6881384,-9.134753,9.453158
Q758,XVII Congenital,8.518307,-0.67987096,-9.160831,9.443876
Q759,XVII Congenital,8.517622,-0.668888,-9.160554,9.440402
Q760,XVII Congenital,16.305035,-0.8745154,10.015986,15.491898
Q761,XVII Congenital,16.308819,-0.84504837,10.070676,15.420534
Q762,XVII Congenital,15.750735,-0.3188292,-0.7744245,10.882694
Q763,XVII Congenital,15.679645,-0.6330212,0.6953772,14.575949
Q764,XVII Congenital,16.365055,-0.76900977,10.282892,15.305403
Q765,XVII Congenital,15.740243,-0.3229976,-0.51625115,10.890109
Q766,XVII Congenital,16.301044,-0.8968912,9.581446,15.945379
Q767,XVII Congenital,16.24692,-0.7456311,9.356393,15.964624
Q773,XVII Congenital,15.896932,-0.41176775,3.7998028,11.524613
Q774,XVII Congenital,16.020718,-0.47421134,5.180003,12.456571
Q777,XVII Congenital,16.037998,-0.48810208,5.5494723,12.171165
Q780,XVII Congenital,15.950119,-0.4381495,4.870206,12.578648
Q781,XVII Congenital,16.036097,-0.50062054,6.3317738,12.318397
Q782,XVII Congenital,15.960588,-0.47799993,6.7287936,12.283763
Q784,XVII Congenital,15.993704,-0.4501367,6.592647,12.317346
Q786,XVII Congenital,16.01847,-0.5015139,6.535245,12.332807
Q788,XVII Congenital,16.012794,-0.48575333,6.250371,12.239706
Q789,XVII Congenital,16.021336,-0.52453095,6.624933,12.325011
Q790,XVII Congenital,16.094692,-0.96296823,6.335963,16.074495
Q791,XVII Congenital,15.710166,-0.357868,-0.66272104,11.031536
Q794,XVII Congenital,16.069195,-1.0687952,6.412302,16.029003
Q795,XVII Congenital,16.135517,-0.9802204,6.401521,16.040842
Q796,XVII Congenital,16.121511,-1.0319606,6.3631144,16.180664
Q798,XVII Congenital,15.757886,-0.42002946,-0.6866225,11.672724
Q799,XVII Congenital,16.150293,-0.93617415,6.39201,16.07387
Q80,XVII Congenital,15.691826,-0.057769585,4.3953156,8.73993
Q800,XVII Congenital,15.480241,-0.051040404,-0.17401075,8.066742
Q803,XVII Congenital,15.542263,-0.10908866,0.38970783,8.610764
Q804,XVII Congenital,15.425033,-0.015912654,0.24321412,8.433744
Q809,XVII Congenital,15.542011,-0.12164151,1.4860476,8.635697
Q81,XVII Congenital,8.726603,-0.9719347,-10.740348,9.722532
Q810,XVII Congenital,8.726064,-0.96363354,-11.057788,9.819883
Q812,XVII Congenital,8.718247,-0.97019297,-10.921682,9.758731
Q819,XVII Congenital,8.717523,-0.970495,-11.036763,9.826157
Q82,XVII Congenital,16.100914,-1.0309606,5.802929,16.02889
Q820,XVII Congenital,16.07011,-1.0705752,5.658865,15.950476
Q821,XVII Congenital,16.096163,-1.025408,5.8018317,16.029293
Q822,XVII Congenital,16.110813,-1.0519488,5.7309656,16.401754
Q824,XVII Congenital,16.091785,-1.034137,5.7967114,16.018719
Q825,XVII Congenital,16.020412,-0.8362457,5.108198,14.4297905
Q828,XVII Congenital,8.596229,0.97209156,22.517628,4.685424
Q829,XVII Congenital,8.627571,1.0011137,22.355652,4.7482977
Q83,XVII Congenital,8.596029,0.9650903,20.883623,4.8922367
Q830,XVII Congenital,8.598878,0.9708598,20.878122,4.8971
Q831,XVII Congenital,8.610471,0.969693,19.58783,5.102607
Q832,XVII Congenital,8.596389,0.97131544,20.877056,4.9289217
Q833,XVII Congenital,8.604793,0.97693926,20.741478,4.859892
Q838,XVII Congenital,8.644119,1.0323244,20.855719,4.8931713
Q839,XVII Congenital,8.609599,0.9784963,20.616983,4.618723
Q842,XVII Congenital,7.6503506,-2.1139777,-38.12933,-2.4628723
Q845,XVII Congenital,7.648361,-2.116715,-38.11544,-2.4858353
Q846,XVII Congenital,7.652689,-2.1175184,-38.12783,-2.4665911
Q848,XVII Congenital,7.6529713,-2.1143186,-38.128845,-2.4661
Q849,XVII Congenital,7.6533766,-2.1129491,-38.118916,-2.5087938
Q85,XVII Congenital,8.594212,0.97562,22.04252,5.3290267
Q850,XVII Congenital,8.588713,0.97920537,22.356123,5.608151
Q851,XVII Congenital,8.588551,0.9777666,22.34042,5.2441564
Q858,XVII Congenital,8.592245,0.97655016,22.116734,5.2232733
Q859,XVII Congenital,8.5979805,0.9883745,22.079493,5.3830466
Q870,XVII Congenital,8.629436,1.0139602,21.94781,6.2736907
Q871,XVII Congenital,8.612919,0.9845404,22.045275,6.321332
Q872,XVII Congenital,8.608358,0.9813592,22.056488,6.2840047
Q874,XVII Congenital,8.613605,0.9861226,22.250633,6.5734706
Q878,XVII Congenital,8.61174,0.98149425,22.091972,6.466511
Q890,XVII Congenital,8.584385,0.9654367,21.604273,4.8429027
Q892,XVII Congenital,8.553006,0.95140356,21.79636,4.5901566
Q893,XVII Congenital,8.592088,0.97188777,21.51966,4.8460765
Q898,XVII Congenital,8.592676,0.9709757,21.51499,4.887389
Q899,XVII Congenital,8.584512,0.965162,21.606047,4.774768
Q90,XVII Congenital,8.596359,0.97115415,21.296879,4.893053
Q902,XVII Congenital,8.591844,0.98350495,21.365213,4.814713
Q909,XVII Congenital,8.651623,1.0179162,21.363163,4.4595065
Q912,XVII Congenital,7.660785,-2.0946398,-38.10238,-2.5870018
Q914,XVII Congenital,7.643611,-2.1178458,-38.127617,-2.5162852
Q917,XVII Congenital,7.656122,-2.1063013,-38.115696,-2.5354974
Q928,XVII Congenital,8.599039,0.96772355,20.059029,5.474758
Q935,XVII Congenital,8.602939,0.97294164,20.471022,5.6557746
Q939,XVII Congenital,8.605107,0.9709375,20.279442,5.6377425
Q96,XVII Congenital,8.600134,0.9706586,21.253283,5.759663
Q968,XVII Congenital,8.601867,0.9748323,21.316065,5.707203
Q969,XVII Congenital,8.6005125,0.976322,21.464958,5.8665237
Q971,XVII Congenital,7.6498933,-2.1075563,-38.15066,-2.3357809
Q973,XVII Congenital,7.6441483,-2.1078596,-38.137367,-2.3600805
Q978,XVII Congenital,7.6423306,-2.1148543,-38.158615,-2.3006876
Q980,XVII Congenital,8.619368,0.98420733,20.14832,5.8866634
Q981,XVII Congenital,8.609887,0.97338045,20.125307,5.903119
Q982,XVII Congenital,8.618438,0.9670944,19.676016,6.104202
Q984,XVII Congenital,8.605918,0.9653623,20.248356,5.8862915
Q987,XVII Congenital,8.622179,0.9873407,20.397905,5.717209
Q988,XVII Congenital,8.609375,0.97039974,19.556978,5.6067753
Q99,XVII Congenital,8.566572,0.9383148,20.710064,5.1135154
Q992,XVII Congenital,8.589493,0.96878123,20.58901,5.2065473
Q998,XVII Congenital,8.591706,0.9637181,20.553766,4.815943
Q999,XVII Congenital,8.633036,1.0027144,20.665884,5.1300817
R00,XVIII Symptoms/Signs,20.496742,4.7658687,37.919888,-7.9045935
R000,XVIII Symptoms/Signs,20.489279,4.767655,38.51957,-8.174882
R001,XVIII Symptoms/Signs,20.486439,4.773485,38.64976,-7.8431215
R002,XVIII Symptoms/Signs,20.479965,4.7795644,38.836105,-7.8165846
R008,XVIII Symptoms/Signs,20.501833,4.75844,38.213676,-8.168139
R01,XVIII Symptoms/Signs,20.498974,4.762959,37.80977,-7.849129
R010,XVIII Symptoms/Signs,20.491186,4.772165,37.75202,-7.47916
R011,XVIII Symptoms/Signs,20.494377,4.7672777,38.353783,-7.5557656
R012,XVIII Symptoms/Signs,20.498304,4.763436,38.063786,-7.779207
R02,XVIII Symptoms/Signs,20.497637,4.7627516,37.18813,-7.9968286
R030,XVIII Symptoms/Signs,10.444515,11.280444,61.078518,-39.892376
R031,XVIII Symptoms/Signs,10.184165,11.509116,63.889957,-40.18278
R04,XVIII Symptoms/Signs,10.497513,11.384086,59.338997,-38.965645
R040,XVIII Symptoms/Signs,10.52075,11.263196,60.23079,-39.115795
R041,XVIII Symptoms/Signs,10.551833,11.408042,59.790115,-38.656868
R042,XVIII Symptoms/Signs,10.543402,11.424041,59.941547,-38.220528
R048,XVIII Symptoms/Signs,10.500973,11.376797,59.770523,-38.66512
R049,XVIII Symptoms/Signs,10.527388,11.396005,59.736023,-38.565025
R05,XVIII Symptoms/Signs,10.452966,11.3617325,60.99269,-38.55123
R06,XVIII Symptoms/Signs,10.580768,11.4326935,59.36717,-37.098785
R060,XVIII Symptoms/Signs,10.5318365,11.392711,60.453316,-37.70002
R061,XVIII Symptoms/Signs,10.617105,11.434286,59.3478,-37.2525
R062,XVIII Symptoms/Signs,10.586064,11.403929,59.64837,-36.84062
R063,XVIII Symptoms/Signs,10.5998535,11.447917,59.475662,-37.384144
R064,XVIII Symptoms/Signs,10.616915,11.443756,59.636646,-36.75277
R065,XVIII Symptoms/Signs,10.595182,11.394213,59.16774,-38.087242
R066,XVIII Symptoms/Signs,10.571537,11.414172,59.34288,-37.315834
R067,XVIII Symptoms/Signs,10.599638,11.410369,59.506298,-37.492393
R068,XVIII Symptoms/Signs,10.590276,11.427383,59.208862,-36.842472
R07,XVIII Symptoms/Signs,10.60048,11.450671,58.042694,-35.89455
R070,XVIII Symptoms/Signs,10.464725,11.416002,59.770756,-38.18329
R071,XVIII Symptoms/Signs,10.310516,11.585563,57.990627,-35.79788
R072,XVIII Symptoms/Signs,10.458712,11.400962,61.398445,-37.63007
R073,XVIII Symptoms/Signs,10.479557,11.374489,61.43036,-37.853836
R074,XVIII Symptoms/Signs,10.552421,11.350804,61.52839,-37.720238
R090,XVIII Symptoms/Signs,10.517845,11.440451,58.42435,-37.34693
R091,XVIII Symptoms/Signs,10.576611,11.419863,59.608738,-37.81143
R092,XVIII Symptoms/Signs,10.488505,11.470509,58.77151,-37.472878
R093,XVIII Symptoms/Signs,10.570795,11.438174,58.7928,-37.241913
R098,XVIII Symptoms/Signs,10.609108,11.428822,59.495667,-37.17861
R0989,XVIII Symptoms/Signs,10.54539,11.436666,59.3302,-37.740574
R10,XVIII Symptoms/Signs,10.52943,11.746241,63.909298,-33.762226
R100,XVIII Symptoms/Signs,10.464635,11.820828,65.135155,-35.523254
R101,XVIII Symptoms/Signs,10.627144,11.617114,62.568733,-36.18471
R1010,XVIII Symptoms/Signs,10.479442,11.915975,64.72225,-33.87538
R1012,XVIII Symptoms/Signs,10.519751,11.861261,64.89121,-35.32234
R102,XVIII Symptoms/Signs,10.549824,11.837367,64.833084,-34.96526
R103,XVIII Symptoms/Signs,10.6038885,11.73387,63.31496,-35.88977
R1030,XVIII Symptoms/Signs,10.443193,11.833121,64.56455,-33.80185
R104,XVIII Symptoms/Signs,10.637068,11.715949,62.864536,-35.7278
R109,XVIII Symptoms/Signs,10.463787,11.920843,65.04163,-35.08007
R11,XVIII Symptoms/Signs,10.422867,11.493521,62.324688,-38.131916
R12,XVIII Symptoms/Signs,10.600495,11.519368,61.979576,-36.45149
R13,XVIII Symptoms/Signs,10.617177,11.615053,62.30866,-36.24452
R14,XVIII Symptoms/Signs,10.617696,11.806714,64.253624,-35.862003
R140,XVIII Symptoms/Signs,10.489663,11.823836,65.20472,-35.693817
R141,XVIII Symptoms/Signs,10.507466,11.841597,65.15894,-35.613846
R142,XVIII Symptoms/Signs,10.539232,11.810504,65.01076,-35.74382
R143,XVIII Symptoms/Signs,10.53953,11.81609,64.9369,-35.727722
R15,XVIII Symptoms/Signs,10.5911455,11.819509,63.690838,-35.13286
R160,XVIII Symptoms/Signs,10.134943,11.736287,67.048035,-39.240124
R161,XVIII Symptoms/Signs,10.236278,11.790764,67.01471,-38.56813
R162,XVIII Symptoms/Signs,10.165913,11.822839,67.298035,-39.117466
R17,XVIII Symptoms/Signs,10.332087,11.783992,66.32196,-38.29188
R18,XVIII Symptoms/Signs,10.268383,11.786653,66.658195,-38.55896
R190,XVIII Symptoms/Signs,10.554498,11.747535,64.10039,-35.98949
R191,XVIII Symptoms/Signs,10.612199,11.824473,64.29618,-35.646133
R192,XVIII Symptoms/Signs,10.65117,11.808673,64.230156,-35.575428
R193,XVIII Symptoms/Signs,10.605093,11.826759,64.29434,-35.649334
R194,XVIII Symptoms/Signs,10.708593,11.758116,63.202267,-35.558853
R195,XVIII Symptoms/Signs,10.642771,11.804333,63.74408,-35.436287
R196,XVIII Symptoms/Signs,10.671511,11.843097,64.22733,-35.870758
R198,XVIII Symptoms/Signs,10.64782,11.812868,63.864006,-35.745506
R20,XVIII Symptoms/Signs,10.269048,11.357779,60.718353,-42.863323
R200,XVIII Symptoms/Signs,10.161121,11.40334,60.83269,-43.30788
R201,XVIII Symptoms/Signs,10.241561,11.375136,60.825287,-43.023422
R202,XVIII Symptoms/Signs,10.398861,11.298162,61.0121,-40.830093
R203,XVIII Symptoms/Signs,10.2461405,11.386182,60.76984,-43.151234
R208,XVIII Symptoms/Signs,10.2937765,11.339266,60.953922,-42.53823
R209,XVIII Symptoms/Signs,10.20699,11.374009,60.786125,-43.21644
R21,XVIII Symptoms/Signs,10.3613,11.353117,61.446987,-39.97038
R22,XVIII Symptoms/Signs,10.400581,11.374786,60.04361,-41.869877
R220,XVIII Symptoms/Signs,10.439492,11.377457,59.99957,-40.379177
R221,XVIII Symptoms/Signs,10.489544,11.410286,59.87149,-39.435535
R222,XVIII Symptoms/Signs,10.417996,11.312806,60.15,-40.55042
R223,XVIII Symptoms/Signs,10.431194,11.305247,60.08816,-40.446007
R224,XVIII Symptoms/Signs,10.418702,11.325852,60.195942,-40.115788
R227,XVIII Symptoms/Signs,10.44029,11.342915,59.64037,-40.76484
R229,XVIII Symptoms/Signs,10.407876,11.300894,60.29705,-40.820396
R230,XVIII Symptoms/Signs,10.28195,11.537562,63.741196,-40.084103
R231,XVIII Symptoms/Signs,10.395376,11.6951685,66.125404,-37.05433
R232,XVIII Symptoms/Signs,10.314471,11.346146,60.99765,-42.062057
R233,XVIII Symptoms/Signs,10.327511,11.34233,61.49497,-41.28163
R234,XVIII Symptoms/Signs,10.456386,11.43302,59.434536,-41.23429
R238,XVIII Symptoms/Signs,10.379342,11.389507,59.93253,-41.098526
R25,XVIII Symptoms/Signs,10.327008,11.3281975,62.08598,-41.64858
R250,XVIII Symptoms/Signs,10.302559,11.316117,62.339455,-41.36615
R251,XVIII Symptoms/Signs,10.303371,11.322603,62.145462,-41.217224
R252,XVIII Symptoms/Signs,10.363763,11.284432,61.247795,-40.735092
R253,XVIII Symptoms/Signs,10.1409855,11.488988,63.556213,-41.89608
R258,XVIII Symptoms/Signs,10.182515,11.448681,63.704384,-42.00111
R259,XVIII Symptoms/Signs,10.27518,11.367157,62.477345,-41.457054
R26,XVIII Symptoms/Signs,10.045304,11.495049,64.26275,-43.043343
R260,XVIII Symptoms/Signs,10.049198,11.512006,64.2892,-42.996662
R261,XVIII Symptoms/Signs,10.058623,11.479967,64.208534,-42.563885
R262,XVIII Symptoms/Signs,9.990526,11.411044,63.982563,-43.64311
R263,XVIII Symptoms/Signs,10.031077,11.487279,64.091545,-43.66076
R268,XVIII Symptoms/Signs,10.070225,11.460905,63.750744,-42.701412
